market_id,commodity_id,date,price_npr,unit
asan,banana,2024-05-24,88.98,kg
asan,banana,2024-05-25,84.5,kg
asan,banana,2024-05-26,87.42,kg
asan,banana,2024-05-27,87.46,kg
asan,banana,2024-05-28,87.54,kg
asan,banana,2024-05-29,87.02,kg
asan,banana,2024-05-30,87.32,kg
asan,banana,2024-05-31,88.95,kg
asan,banana,2024-06-01,91.71,kg
asan,banana,2024-06-02,94.63,kg
asan,banana,2024-06-03,94.53,kg
asan,banana,2024-06-04,94.12,kg
asan,banana,2024-06-05,94.77,kg
asan,banana,2024-06-06,95.03,kg
asan,banana,2024-06-07,97.21,kg
asan,banana,2024-06-08,92.95,kg
asan,banana,2024-06-09,95.89,kg
asan,banana,2024-06-10,96.27,kg
asan,banana,2024-06-11,96.13,kg
asan,banana,2024-06-12,96.33,kg
asan,banana,2024-06-13,96.16,kg
asan,banana,2024-06-14,97.94,kg
asan,banana,2024-06-15,93.17,kg
asan,banana,2024-06-16,95.71,kg
asan,banana,2024-06-17,95.81,kg
asan,banana,2024-06-18,95.74,kg
asan,banana,2024-06-19,95.21,kg
asan,banana,2024-06-20,95.11,kg
asan,banana,2024-06-21,96.95,kg
asan,banana,2024-06-22,92.46,kg
asan,banana,2024-06-23,95.42,kg
asan,banana,2024-06-24,95.83,kg
asan,banana,2024-06-25,95.98,kg
asan,banana,2024-06-26,95.84,kg
asan,banana,2024-06-27,95.83,kg
asan,banana,2024-06-28,97.66,kg
asan,banana,2024-06-29,93.02,kg
asan,banana,2024-06-30,95.92,kg
asan,banana,2024-07-01,95.75,kg
asan,banana,2024-07-02,95.77,kg
asan,banana,2024-07-03,95.9,kg
asan,banana,2024-07-04,95.64,kg
asan,banana,2024-07-05,97.65,kg
asan,banana,2024-07-06,92.46,kg
asan,banana,2024-07-07,95.65,kg
asan,banana,2024-07-08,95.81,kg
asan,banana,2024-07-09,96.26,kg
asan,banana,2024-07-10,95.95,kg
asan,banana,2024-07-11,96.27,kg
asan,banana,2024-07-12,98.45,kg
asan,banana,2024-07-13,93.56,kg
asan,banana,2024-07-14,96.35,kg
asan,banana,2024-07-15,96.05,kg
asan,banana,2024-07-16,95.68,kg
asan,banana,2024-07-17,95.49,kg
asan,banana,2024-07-18,95.17,kg
asan,banana,2024-07-19,97.55,kg
asan,banana,2024-07-20,92.38,kg
asan,banana,2024-07-21,95.31,kg
asan,banana,2024-07-22,95.45,kg
asan,banana,2024-07-23,95.57,kg
asan,banana,2024-07-24,95.71,kg
asan,banana,2024-07-25,95.98,kg
asan,banana,2024-07-26,97.78,kg
asan,banana,2024-07-27,93.02,kg
asan,banana,2024-07-28,95.82,kg
asan,banana,2024-07-29,96.19,kg
asan,banana,2024-07-30,96.76,kg
asan,banana,2024-07-31,96.42,kg
asan,banana,2024-08-01,95.86,kg
asan,banana,2024-08-02,97.94,kg
asan,banana,2024-08-03,93.42,kg
asan,banana,2024-08-04,96.84,kg
asan,banana,2024-08-05,97.02,kg
asan,banana,2024-08-06,97.38,kg
asan,banana,2024-08-07,97.79,kg
asan,banana,2024-08-08,98.14,kg
asan,banana,2024-08-09,100.29,kg
asan,banana,2024-08-10,94.97,kg
asan,banana,2024-08-11,97.85,kg
asan,banana,2024-08-12,97.88,kg
asan,banana,2024-08-13,97.8,kg
asan,banana,2024-08-14,97.74,kg
asan,banana,2024-08-15,98.12,kg
asan,banana,2024-08-16,99.81,kg
asan,banana,2024-08-17,95.08,kg
asan,banana,2024-08-18,98.05,kg
asan,banana,2024-08-19,97.76,kg
asan,banana,2024-08-20,97.42,kg
asan,banana,2024-08-21,96.92,kg
asan,banana,2024-08-22,97.03,kg
asan,banana,2024-08-23,98.93,kg
asan,banana,2024-08-24,93.83,kg
asan,banana,2024-08-25,96.21,kg
asan,banana,2024-08-26,96.32,kg
asan,banana,2024-08-27,96.27,kg
asan,banana,2024-08-28,96.07,kg
asan,banana,2024-08-29,95.81,kg
asan,banana,2024-08-30,97.67,kg
asan,banana,2024-08-31,93.02,kg
asan,banana,2024-09-01,95.82,kg
asan,banana,2024-09-02,95.5,kg
asan,banana,2024-09-03,95.51,kg
asan,banana,2024-09-04,95.81,kg
asan,banana,2024-09-05,95.83,kg
asan,banana,2024-09-06,107.56,kg
asan,banana,2024-09-07,102.2,kg
asan,banana,2024-09-08,95.55,kg
asan,banana,2024-09-09,95.32,kg
asan,banana,2024-09-10,94.89,kg
asan,banana,2024-09-11,95.25,kg
asan,banana,2024-09-12,95.4,kg
asan,banana,2024-09-13,97.36,kg
asan,banana,2024-09-14,92.68,kg
asan,banana,2024-09-15,95.66,kg
asan,banana,2024-09-16,95.47,kg
asan,banana,2024-09-17,95.41,kg
asan,banana,2024-09-18,95.3,kg
asan,banana,2024-09-19,96.01,kg
asan,banana,2024-09-20,98.22,kg
asan,banana,2024-09-21,93.44,kg
asan,banana,2024-09-22,96.7,kg
asan,banana,2024-09-23,97.02,kg
asan,banana,2024-09-24,96.62,kg
asan,banana,2024-09-25,96.54,kg
asan,banana,2024-09-26,96.53,kg
asan,banana,2024-09-27,98.62,kg
asan,banana,2024-09-28,93.71,kg
asan,banana,2024-09-29,96.56,kg
asan,banana,2024-09-30,96.43,kg
asan,banana,2024-10-01,89.54,kg
asan,banana,2024-10-02,89.16,kg
asan,banana,2024-10-03,111.31,kg
asan,banana,2024-10-04,112.95,kg
asan,banana,2024-10-05,107.11,kg
asan,banana,2024-10-06,110.55,kg
asan,banana,2024-10-07,110.68,kg
asan,banana,2024-10-08,110.6,kg
asan,banana,2024-10-09,110.97,kg
asan,banana,2024-10-10,111.41,kg
asan,banana,2024-10-11,113.61,kg
asan,banana,2024-10-12,108.11,kg
asan,banana,2024-10-13,111.31,kg
asan,banana,2024-10-14,111.51,kg
asan,banana,2024-10-15,111.12,kg
asan,banana,2024-10-16,89.36,kg
asan,banana,2024-10-17,89.63,kg
asan,banana,2024-10-18,91.1,kg
asan,banana,2024-10-19,86.43,kg
asan,banana,2024-10-20,89.21,kg
asan,banana,2024-10-21,89.12,kg
asan,banana,2024-10-22,89.25,kg
asan,banana,2024-10-23,89.16,kg
asan,banana,2024-10-24,89.54,kg
asan,banana,2024-10-25,91.31,kg
asan,banana,2024-10-26,87.42,kg
asan,banana,2024-10-27,90.24,kg
asan,banana,2024-10-28,89.86,kg
asan,banana,2024-10-29,90.36,kg
asan,banana,2024-10-30,90.6,kg
asan,banana,2024-10-31,90.65,kg
asan,banana,2024-11-01,111.09,kg
asan,banana,2024-11-02,105.24,kg
asan,banana,2024-11-03,107.9,kg
asan,banana,2024-11-04,107.85,kg
asan,banana,2024-11-05,108.24,kg
asan,banana,2024-11-06,90.26,kg
asan,banana,2024-11-07,97.0,kg
asan,banana,2024-11-08,99.25,kg
asan,banana,2024-11-09,88.16,kg
asan,banana,2024-11-10,91.13,kg
asan,banana,2024-11-11,91.45,kg
asan,banana,2024-11-12,91.36,kg
asan,banana,2024-11-13,91.24,kg
asan,banana,2024-11-14,91.21,kg
asan,banana,2024-11-15,92.34,kg
asan,banana,2024-11-16,87.84,kg
asan,banana,2024-11-17,90.69,kg
asan,banana,2024-11-18,90.68,kg
asan,banana,2024-11-19,90.72,kg
asan,banana,2024-11-20,90.66,kg
asan,banana,2024-11-21,90.1,kg
asan,banana,2024-11-22,92.3,kg
asan,banana,2024-11-23,87.64,kg
asan,banana,2024-11-24,90.16,kg
asan,banana,2024-11-25,90.47,kg
asan,banana,2024-11-26,90.67,kg
asan,banana,2024-11-27,90.69,kg
asan,banana,2024-11-28,90.83,kg
asan,banana,2024-11-29,92.3,kg
asan,banana,2024-11-30,87.71,kg
asan,banana,2024-12-01,95.25,kg
asan,banana,2024-12-02,95.01,kg
asan,banana,2024-12-03,94.7,kg
asan,banana,2024-12-04,94.69,kg
asan,banana,2024-12-05,94.68,kg
asan,banana,2024-12-06,96.71,kg
asan,banana,2024-12-07,91.58,kg
asan,banana,2024-12-08,93.71,kg
asan,banana,2024-12-09,93.94,kg
asan,banana,2024-12-10,93.64,kg
asan,banana,2024-12-11,93.48,kg
asan,banana,2024-12-12,92.9,kg
asan,banana,2024-12-13,95.05,kg
asan,banana,2024-12-14,90.49,kg
asan,banana,2024-12-15,93.38,kg
asan,banana,2024-12-16,93.46,kg
asan,banana,2024-12-17,92.92,kg
asan,banana,2024-12-18,92.67,kg
asan,banana,2024-12-19,92.58,kg
asan,banana,2024-12-20,94.25,kg
asan,banana,2024-12-21,89.6,kg
asan,banana,2024-12-22,92.46,kg
asan,banana,2024-12-23,92.76,kg
asan,banana,2024-12-24,92.39,kg
asan,banana,2024-12-25,92.42,kg
asan,banana,2024-12-26,92.64,kg
asan,banana,2024-12-27,94.27,kg
asan,banana,2024-12-28,89.63,kg
asan,banana,2024-12-29,92.56,kg
asan,banana,2024-12-30,92.59,kg
asan,banana,2024-12-31,92.79,kg
asan,banana,2025-01-01,92.84,kg
asan,banana,2025-01-02,92.78,kg
asan,banana,2025-01-03,94.34,kg
asan,banana,2025-01-04,89.81,kg
asan,banana,2025-01-05,92.64,kg
asan,banana,2025-01-06,92.4,kg
asan,banana,2025-01-07,92.59,kg
asan,banana,2025-01-08,92.95,kg
asan,banana,2025-01-09,92.79,kg
asan,banana,2025-01-10,94.47,kg
asan,banana,2025-01-11,89.67,kg
asan,banana,2025-01-12,92.03,kg
asan,banana,2025-01-13,92.6,kg
asan,banana,2025-01-14,92.51,kg
asan,banana,2025-01-15,92.31,kg
asan,banana,2025-01-16,92.05,kg
asan,banana,2025-01-17,93.83,kg
asan,banana,2025-01-18,89.09,kg
asan,banana,2025-01-19,92.28,kg
asan,banana,2025-01-20,91.99,kg
asan,banana,2025-01-21,91.62,kg
asan,banana,2025-01-22,91.82,kg
asan,banana,2025-01-23,91.85,kg
asan,banana,2025-01-24,93.67,kg
asan,banana,2025-01-25,89.27,kg
asan,banana,2025-01-26,92.11,kg
asan,banana,2025-01-27,92.14,kg
asan,banana,2025-01-28,91.81,kg
asan,banana,2025-01-29,91.42,kg
asan,banana,2025-01-30,91.3,kg
asan,banana,2025-01-31,92.9,kg
asan,banana,2025-02-01,88.48,kg
asan,banana,2025-02-02,90.81,kg
asan,banana,2025-02-03,90.77,kg
asan,banana,2025-02-04,90.81,kg
asan,banana,2025-02-05,90.88,kg
asan,banana,2025-02-06,91.06,kg
asan,banana,2025-02-07,92.87,kg
asan,banana,2025-02-08,88.21,kg
asan,banana,2025-02-09,91.35,kg
asan,banana,2025-02-10,91.33,kg
asan,banana,2025-02-11,91.77,kg
asan,banana,2025-02-12,91.73,kg
asan,banana,2025-02-13,91.78,kg
asan,banana,2025-02-14,93.63,kg
asan,banana,2025-02-15,89.15,kg
asan,banana,2025-02-16,91.84,kg
asan,banana,2025-02-17,91.92,kg
asan,banana,2025-02-18,92.37,kg
asan,banana,2025-02-19,92.68,kg
asan,banana,2025-02-20,92.98,kg
asan,banana,2025-02-21,94.5,kg
asan,banana,2025-02-22,89.59,kg
asan,banana,2025-02-23,92.45,kg
asan,banana,2025-02-24,92.68,kg
asan,banana,2025-02-25,92.57,kg
asan,banana,2025-02-26,92.41,kg
asan,banana,2025-02-27,92.81,kg
asan,banana,2025-02-28,94.88,kg
asan,banana,2025-03-01,86.2,kg
asan,banana,2025-03-02,88.76,kg
asan,banana,2025-03-03,88.64,kg
asan,banana,2025-03-04,88.89,kg
asan,banana,2025-03-05,88.83,kg
asan,banana,2025-03-06,88.68,kg
asan,banana,2025-03-07,90.23,kg
asan,banana,2025-03-08,85.7,kg
asan,banana,2025-03-09,88.59,kg
asan,banana,2025-03-10,88.22,kg
asan,banana,2025-03-11,88.4,kg
asan,banana,2025-03-12,88.24,kg
asan,banana,2025-03-13,88.21,kg
asan,banana,2025-03-14,97.16,kg
asan,banana,2025-03-15,92.37,kg
asan,banana,2025-03-16,88.12,kg
asan,banana,2025-03-17,88.04,kg
asan,banana,2025-03-18,87.93,kg
asan,banana,2025-03-19,88.29,kg
asan,banana,2025-03-20,88.32,kg
asan,banana,2025-03-21,90.08,kg
asan,banana,2025-03-22,85.52,kg
asan,banana,2025-03-23,88.09,kg
asan,banana,2025-03-24,87.96,kg
asan,banana,2025-03-25,88.18,kg
asan,banana,2025-03-26,88.02,kg
asan,banana,2025-03-27,87.48,kg
asan,banana,2025-03-28,89.29,kg
asan,banana,2025-03-29,84.89,kg
asan,banana,2025-03-30,87.42,kg
asan,banana,2025-03-31,87.69,kg
asan,banana,2025-04-01,87.05,kg
asan,banana,2025-04-02,87.5,kg
asan,banana,2025-04-03,87.81,kg
asan,banana,2025-04-04,89.45,kg
asan,banana,2025-04-05,84.99,kg
asan,banana,2025-04-06,87.79,kg
asan,banana,2025-04-07,87.96,kg
asan,banana,2025-04-08,87.83,kg
asan,banana,2025-04-09,87.46,kg
asan,banana,2025-04-10,88.04,kg
asan,banana,2025-04-11,90.08,kg
asan,banana,2025-04-12,85.72,kg
asan,banana,2025-04-13,88.44,kg
asan,banana,2025-04-14,88.61,kg
asan,banana,2025-04-15,88.81,kg
asan,banana,2025-04-16,88.29,kg
asan,banana,2025-04-17,88.22,kg
asan,banana,2025-04-18,89.9,kg
asan,banana,2025-04-19,85.48,kg
asan,banana,2025-04-20,88.34,kg
asan,banana,2025-04-21,87.91,kg
asan,banana,2025-04-22,87.6,kg
asan,banana,2025-04-23,87.48,kg
asan,banana,2025-04-24,87.56,kg
asan,banana,2025-04-25,89.57,kg
asan,banana,2025-04-26,85.61,kg
asan,banana,2025-04-27,88.21,kg
asan,banana,2025-04-28,88.45,kg
asan,banana,2025-04-29,88.64,kg
asan,banana,2025-04-30,88.79,kg
asan,banana,2025-05-01,88.79,kg
asan,banana,2025-05-02,90.47,kg
asan,banana,2025-05-03,85.79,kg
asan,banana,2025-05-04,88.17,kg
asan,banana,2025-05-05,88.29,kg
asan,banana,2025-05-06,88.29,kg
asan,banana,2025-05-07,88.21,kg
asan,banana,2025-05-08,88.4,kg
asan,banana,2025-05-09,90.14,kg
asan,banana,2025-05-10,85.52,kg
asan,banana,2025-05-11,88.12,kg
asan,banana,2025-05-12,88.35,kg
asan,banana,2025-05-13,88.12,kg
asan,banana,2025-05-14,88.2,kg
asan,banana,2025-05-15,88.21,kg
asan,banana,2025-05-16,89.8,kg
asan,banana,2025-05-17,85.36,kg
asan,banana,2025-05-18,87.63,kg
asan,banana,2025-05-19,87.7,kg
asan,banana,2025-05-20,87.4,kg
asan,banana,2025-05-21,87.72,kg
asan,banana,2025-05-22,87.73,kg
asan,banana,2025-05-23,89.38,kg
asan,banana,2025-05-24,85.32,kg
asan,banana,2025-05-25,87.73,kg
asan,banana,2025-05-26,87.58,kg
asan,banana,2025-05-27,87.17,kg
asan,banana,2025-05-28,87.55,kg
asan,banana,2025-05-29,88.07,kg
asan,banana,2025-05-30,89.43,kg
asan,banana,2025-05-31,84.89,kg
asan,banana,2025-06-01,94.58,kg
asan,banana,2025-06-02,94.49,kg
asan,banana,2025-06-03,94.53,kg
asan,banana,2025-06-04,94.55,kg
asan,banana,2025-06-05,94.7,kg
asan,banana,2025-06-06,96.38,kg
asan,banana,2025-06-07,91.75,kg
asan,banana,2025-06-08,94.33,kg
asan,banana,2025-06-09,94.27,kg
asan,banana,2025-06-10,93.86,kg
asan,banana,2025-06-11,93.82,kg
asan,banana,2025-06-12,93.73,kg
asan,banana,2025-06-13,95.94,kg
asan,banana,2025-06-14,91.28,kg
asan,banana,2025-06-15,94.2,kg
asan,banana,2025-06-16,94.25,kg
asan,banana,2025-06-17,93.73,kg
asan,banana,2025-06-18,93.26,kg
asan,banana,2025-06-19,93.26,kg
asan,banana,2025-06-20,95.29,kg
asan,banana,2025-06-21,90.64,kg
asan,banana,2025-06-22,93.29,kg
asan,banana,2025-06-23,93.31,kg
asan,banana,2025-06-24,93.3,kg
asan,banana,2025-06-25,93.6,kg
asan,banana,2025-06-26,93.88,kg
asan,banana,2025-06-27,95.67,kg
asan,banana,2025-06-28,91.03,kg
asan,banana,2025-06-29,93.99,kg
asan,banana,2025-06-30,94.17,kg
asan,banana,2025-07-01,94.68,kg
asan,banana,2025-07-02,94.72,kg
asan,banana,2025-07-03,95.08,kg
asan,banana,2025-07-04,96.69,kg
asan,banana,2025-07-05,91.82,kg
asan,banana,2025-07-06,94.13,kg
asan,banana,2025-07-07,94.23,kg
asan,banana,2025-07-08,94.46,kg
asan,banana,2025-07-09,93.82,kg
asan,banana,2025-07-10,93.94,kg
asan,banana,2025-07-11,96.05,kg
asan,banana,2025-07-12,91.55,kg
asan,banana,2025-07-13,94.11,kg
asan,banana,2025-07-14,94.38,kg
asan,banana,2025-07-15,94.43,kg
asan,banana,2025-07-16,94.65,kg
asan,banana,2025-07-17,94.66,kg
asan,banana,2025-07-18,96.7,kg
asan,banana,2025-07-19,92.29,kg
asan,banana,2025-07-20,95.12,kg
asan,banana,2025-07-21,95.23,kg
asan,banana,2025-07-22,95.6,kg
asan,banana,2025-07-23,95.58,kg
asan,banana,2025-07-24,95.29,kg
asan,banana,2025-07-25,97.41,kg
asan,banana,2025-07-26,93.03,kg
asan,banana,2025-07-27,96.27,kg
asan,banana,2025-07-28,96.46,kg
asan,banana,2025-07-29,95.81,kg
asan,banana,2025-07-30,95.65,kg
asan,banana,2025-07-31,95.51,kg
asan,banana,2025-08-01,97.45,kg
asan,banana,2025-08-02,93.13,kg
asan,banana,2025-08-03,95.73,kg
asan,banana,2025-08-04,96.35,kg
asan,banana,2025-08-05,96.24,kg
asan,banana,2025-08-06,96.03,kg
asan,banana,2025-08-07,96.26,kg
asan,banana,2025-08-08,98.44,kg
asan,banana,2025-08-09,93.78,kg
asan,banana,2025-08-10,96.45,kg
asan,banana,2025-08-11,96.58,kg
asan,banana,2025-08-12,96.28,kg
asan,banana,2025-08-13,96.06,kg
asan,banana,2025-08-14,96.04,kg
asan,banana,2025-08-15,97.74,kg
asan,banana,2025-08-16,93.23,kg
asan,banana,2025-08-17,95.96,kg
asan,banana,2025-08-18,95.91,kg
asan,banana,2025-08-19,95.67,kg
asan,banana,2025-08-20,95.97,kg
asan,banana,2025-08-21,95.79,kg
asan,banana,2025-08-22,98.04,kg
asan,banana,2025-08-23,93.52,kg
asan,banana,2025-08-24,96.28,kg
asan,banana,2025-08-25,96.28,kg
asan,banana,2025-08-26,105.77,kg
asan,banana,2025-08-27,105.93,kg
asan,banana,2025-08-28,96.24,kg
asan,banana,2025-08-29,98.05,kg
asan,banana,2025-08-30,93.25,kg
asan,banana,2025-08-31,95.71,kg
asan,banana,2025-09-01,95.7,kg
asan,banana,2025-09-02,95.89,kg
asan,banana,2025-09-03,95.94,kg
asan,banana,2025-09-04,96.2,kg
asan,banana,2025-09-05,98.02,kg
asan,banana,2025-09-06,93.1,kg
asan,banana,2025-09-07,95.68,kg
asan,banana,2025-09-08,95.58,kg
asan,banana,2025-09-09,96.13,kg
asan,banana,2025-09-10,96.21,kg
asan,banana,2025-09-11,96.05,kg
asan,banana,2025-09-12,97.69,kg
asan,banana,2025-09-13,92.49,kg
asan,banana,2025-09-14,95.15,kg
asan,banana,2025-09-15,95.39,kg
asan,banana,2025-09-16,95.29,kg
asan,banana,2025-09-17,95.06,kg
asan,banana,2025-09-18,94.86,kg
asan,banana,2025-09-19,96.98,kg
asan,banana,2025-09-20,92.23,kg
asan,banana,2025-09-21,94.95,kg
asan,banana,2025-09-22,118.62,kg
asan,banana,2025-09-23,119.42,kg
asan,banana,2025-09-24,119.86,kg
asan,banana,2025-09-25,120.37,kg
asan,banana,2025-09-26,122.16,kg
asan,banana,2025-09-27,116.14,kg
asan,banana,2025-09-28,119.52,kg
asan,banana,2025-09-29,119.73,kg
asan,banana,2025-09-30,120.1,kg
asan,banana,2025-10-01,111.31,kg
asan,banana,2025-10-02,111.04,kg
asan,banana,2025-10-03,113.05,kg
asan,banana,2025-10-04,107.71,kg
asan,banana,2025-10-05,89.02,kg
asan,banana,2025-10-06,89.06,kg
asan,banana,2025-10-07,89.09,kg
asan,banana,2025-10-08,89.1,kg
asan,banana,2025-10-09,89.17,kg
asan,banana,2025-10-10,91.13,kg
asan,banana,2025-10-11,86.81,kg
asan,banana,2025-10-12,89.49,kg
asan,banana,2025-10-13,89.46,kg
asan,banana,2025-10-14,89.42,kg
asan,banana,2025-10-15,89.22,kg
asan,banana,2025-10-16,89.01,kg
asan,banana,2025-10-17,90.93,kg
asan,banana,2025-10-18,86.3,kg
asan,banana,2025-10-19,89.17,kg
asan,banana,2025-10-20,106.99,kg
asan,banana,2025-10-21,107.23,kg
asan,banana,2025-10-22,107.41,kg
asan,banana,2025-10-23,107.65,kg
asan,banana,2025-10-24,109.63,kg
asan,banana,2025-10-25,86.96,kg
asan,banana,2025-10-26,96.11,kg
asan,banana,2025-10-27,95.66,kg
asan,banana,2025-10-28,89.82,kg
asan,banana,2025-10-29,90.37,kg
asan,banana,2025-10-30,90.57,kg
asan,banana,2025-10-31,92.54,kg
asan,banana,2025-11-01,88.1,kg
asan,banana,2025-11-02,90.69,kg
asan,banana,2025-11-03,90.61,kg
asan,banana,2025-11-04,90.81,kg
asan,banana,2025-11-05,90.51,kg
asan,banana,2025-11-06,90.2,kg
asan,banana,2025-11-07,91.86,kg
asan,banana,2025-11-08,87.49,kg
asan,banana,2025-11-09,89.94,kg
asan,banana,2025-11-10,89.86,kg
asan,banana,2025-11-11,89.81,kg
asan,banana,2025-11-12,89.53,kg
asan,banana,2025-11-13,88.9,kg
asan,banana,2025-11-14,90.42,kg
asan,banana,2025-11-15,86.06,kg
asan,banana,2025-11-16,88.85,kg
asan,banana,2025-11-17,88.98,kg
asan,banana,2025-11-18,89.14,kg
asan,banana,2025-11-19,88.98,kg
asan,banana,2025-11-20,88.77,kg
asan,banana,2025-11-21,90.65,kg
asan,banana,2025-11-22,86.16,kg
asan,banana,2025-11-23,89.05,kg
asan,banana,2025-11-24,89.15,kg
asan,banana,2025-11-25,89.47,kg
asan,banana,2025-11-26,89.34,kg
asan,banana,2025-11-27,89.6,kg
asan,banana,2025-11-28,91.9,kg
asan,banana,2025-11-29,87.37,kg
asan,banana,2025-11-30,90.17,kg
asan,banana,2025-12-01,94.4,kg
asan,banana,2025-12-02,94.61,kg
asan,banana,2025-12-03,94.87,kg
asan,banana,2025-12-04,94.7,kg
asan,banana,2025-12-05,96.71,kg
asan,banana,2025-12-06,92.01,kg
asan,banana,2025-12-07,94.91,kg
asan,banana,2025-12-08,95.09,kg
asan,banana,2025-12-09,95.18,kg
asan,banana,2025-12-10,95.09,kg
asan,banana,2025-12-11,95.26,kg
asan,banana,2025-12-12,97.41,kg
asan,banana,2025-12-13,92.43,kg
asan,banana,2025-12-14,95.24,kg
asan,banana,2025-12-15,94.72,kg
asan,banana,2025-12-16,94.84,kg
asan,banana,2025-12-17,95.12,kg
asan,banana,2025-12-18,95.0,kg
asan,banana,2025-12-19,96.89,kg
asan,banana,2025-12-20,92.04,kg
asan,banana,2025-12-21,94.74,kg
asan,banana,2025-12-22,94.77,kg
asan,banana,2025-12-23,94.52,kg
asan,banana,2025-12-24,94.43,kg
asan,banana,2025-12-25,94.16,kg
asan,banana,2025-12-26,96.18,kg
asan,banana,2025-12-27,91.5,kg
asan,banana,2025-12-28,94.19,kg
asan,banana,2025-12-29,94.18,kg
asan,banana,2025-12-30,94.1,kg
asan,banana,2025-12-31,94.39,kg
asan,orange,2024-01-01,132.94,kg
asan,orange,2024-01-02,132.67,kg
asan,orange,2024-01-03,133.42,kg
asan,orange,2024-01-04,134.29,kg
asan,orange,2024-01-05,137.88,kg
asan,orange,2024-01-06,132.19,kg
asan,orange,2024-01-07,136.57,kg
asan,orange,2024-01-08,137.48,kg
asan,orange,2024-01-09,138.62,kg
asan,orange,2024-01-10,137.91,kg
asan,orange,2024-01-11,137.56,kg
asan,orange,2024-01-12,139.37,kg
asan,orange,2024-01-13,133.3,kg
asan,orange,2024-01-14,136.5,kg
asan,orange,2024-01-15,135.41,kg
asan,orange,2024-01-16,134.81,kg
asan,orange,2024-01-17,133.81,kg
asan,orange,2024-01-18,134.16,kg
asan,orange,2024-01-19,136.28,kg
asan,orange,2024-01-20,128.69,kg
asan,orange,2024-01-21,132.85,kg
asan,orange,2024-01-22,133.07,kg
asan,orange,2024-01-23,132.03,kg
asan,orange,2024-01-24,131.78,kg
asan,orange,2024-01-25,131.97,kg
asan,orange,2024-01-26,134.6,kg
asan,orange,2024-01-27,128.02,kg
asan,orange,2024-01-28,132.99,kg
asan,orange,2024-01-29,134.6,kg
asan,orange,2024-01-30,134.55,kg
asan,orange,2024-01-31,133.83,kg
asan,orange,2024-02-01,133.85,kg
asan,orange,2024-02-02,136.83,kg
asan,orange,2024-02-03,130.25,kg
asan,orange,2024-02-04,134.84,kg
asan,orange,2024-02-05,136.45,kg
asan,orange,2024-02-06,135.41,kg
asan,orange,2024-02-07,135.2,kg
asan,orange,2024-02-08,136.35,kg
asan,orange,2024-02-09,138.83,kg
asan,orange,2024-02-10,132.63,kg
asan,orange,2024-02-11,137.24,kg
asan,orange,2024-02-12,138.13,kg
asan,orange,2024-02-13,139.44,kg
asan,orange,2024-02-14,139.67,kg
asan,orange,2024-02-15,138.51,kg
asan,orange,2024-02-16,140.84,kg
asan,orange,2024-02-17,135.39,kg
asan,orange,2024-02-18,138.64,kg
asan,orange,2024-02-19,139.0,kg
asan,orange,2024-02-20,137.35,kg
asan,orange,2024-02-21,136.53,kg
asan,orange,2024-02-22,137.21,kg
asan,orange,2024-02-23,140.05,kg
asan,orange,2024-02-24,133.01,kg
asan,orange,2024-02-25,136.66,kg
asan,orange,2024-02-26,135.43,kg
asan,orange,2024-02-27,136.02,kg
asan,orange,2024-02-28,135.94,kg
asan,orange,2024-02-29,135.04,kg
asan,orange,2024-03-01,131.34,kg
asan,orange,2024-03-02,125.38,kg
asan,orange,2024-03-03,129.24,kg
asan,orange,2024-03-04,129.42,kg
asan,orange,2024-03-05,129.55,kg
asan,orange,2024-03-06,129.21,kg
asan,orange,2024-03-07,129.36,kg
asan,orange,2024-03-08,132.53,kg
asan,orange,2024-03-09,126.75,kg
asan,orange,2024-03-10,131.24,kg
asan,orange,2024-03-11,130.87,kg
asan,orange,2024-03-12,131.33,kg
asan,orange,2024-03-13,131.68,kg
asan,orange,2024-03-14,131.27,kg
asan,orange,2024-03-15,133.65,kg
asan,orange,2024-03-16,127.57,kg
asan,orange,2024-03-17,132.43,kg
asan,orange,2024-03-18,131.3,kg
asan,orange,2024-03-19,132.38,kg
asan,orange,2024-03-20,133.14,kg
asan,orange,2024-03-21,133.26,kg
asan,orange,2024-03-22,135.76,kg
asan,orange,2024-03-23,129.34,kg
asan,orange,2024-03-24,132.93,kg
asan,orange,2024-03-25,143.44,kg
asan,orange,2024-03-26,142.44,kg
asan,orange,2024-03-27,130.83,kg
asan,orange,2024-03-28,132.36,kg
asan,orange,2024-03-29,135.07,kg
asan,orange,2024-03-30,128.59,kg
asan,orange,2024-03-31,132.56,kg
asan,orange,2024-04-01,132.05,kg
asan,orange,2024-04-02,131.88,kg
asan,orange,2024-04-03,131.97,kg
asan,orange,2024-04-04,131.88,kg
asan,orange,2024-04-05,134.07,kg
asan,orange,2024-04-06,127.83,kg
asan,orange,2024-04-07,131.94,kg
asan,orange,2024-04-08,132.22,kg
asan,orange,2024-04-09,132.69,kg
asan,orange,2024-04-10,132.59,kg
asan,orange,2024-04-11,132.5,kg
asan,orange,2024-04-12,136.11,kg
asan,orange,2024-04-13,128.85,kg
asan,orange,2024-04-14,131.66,kg
asan,orange,2024-04-15,132.05,kg
asan,orange,2024-04-16,131.68,kg
asan,orange,2024-04-17,131.04,kg
asan,orange,2024-04-18,131.66,kg
asan,orange,2024-04-19,134.24,kg
asan,orange,2024-04-20,126.93,kg
asan,orange,2024-04-21,132.13,kg
